date,asset,regime,y_true,baseline_pred,lr_prob,rf_prob,xgb_prob
2025-02-05,SPY,0,1,1,0.5237298022916771,0.49587457728183865,0.38875198
2025-02-06,SPY,0,0,1,0.536133010009634,0.5688888835304051,0.6302778
2025-02-07,SPY,0,1,1,0.547264992500355,0.5280301664478553,0.4846692
2025-02-10,SPY,0,1,1,0.5313057905414071,0.5666901625330808,0.5425745
2025-02-11,SPY,0,1,1,0.5397791334229372,0.5735771901007437,0.68054277
2025-02-12,SPY,0,1,1,0.5496399852756714,0.5706410725631705,0.58689255
2025-02-13,SPY,0,0,1,0.5407015948956893,0.5628064652682303,0.4977704
2025-02-14,SPY,0,1,1,0.538079428316164,0.5501438174819241,0.5520925
2025-02-18,SPY,0,1,1,0.5335115833407317,0.5269207929056405,0.47394046
2025-02-19,SPY,0,0,1,0.5324625669120906,0.48124122660644386,0.47523454
2025-02-20,SPY,0,0,1,0.5321715850163135,0.5269988006282218,0.5945871
2025-02-21,SPY,0,0,1,0.549434489621665,0.5742335892969964,0.5189315
2025-02-24,SPY,0,0,1,0.5295032242090657,0.587449807301555,0.62217224
2025-02-25,SPY,0,0,1,0.5422712064410065,0.6029256312962518,0.65173036
2025-02-26,SPY,0,0,1,0.5365118472309832,0.5312111727222624,0.5423516
2025-02-27,SPY,0,1,1,0.5605875482162359,0.46181156812301216,0.52594477
2025-02-28,SPY,0,0,1,0.5498821926451296,0.5331966943587214,0.58455735
2025-03-03,SPY,0,0,1,0.5657419033076306,0.46985634923449804,0.40797737
2025-03-04,SPY,0,1,1,0.566526046095574,0.4534583054863927,0.48067078
2025-03-05,SPY,0,0,1,0.5490015160410487,0.5827841380748765,0.59606373
2025-03-06,SPY,0,1,1,0.559935821034513,0.5202324538495003,0.41008148
2025-03-07,SPY,0,0,1,0.5490006740295876,0.6013338805956547,0.7559355
2025-03-10,SPY,1,0,1,0.5676092001469125,0.5550616222309929,0.5308043
2025-03-11,SPY,1,0,1,0.5439411465202033,0.5920881841956644,0.6894732
2025-03-12,SPY,1,0,1,0.5403720042801479,0.614632316495303,0.7927117
2025-03-13,SPY,1,1,1,0.5510714772997652,0.5430955338642455,0.5715273
2025-03-14,SPY,1,1,1,0.5406710158559199,0.5625590425951669,0.48422784
2025-03-17,SPY,1,0,1,0.5406285010900183,0.5634422712876586,0.59479356
2025-03-18,SPY,1,1,1,0.5434467923216665,0.5381120821109129,0.6132434
2025-03-19,SPY,1,1,1,0.5262186837575182,0.5786392853858453,0.5993703
2025-03-20,SPY,1,1,1,0.5208922880773442,0.5931110913405137,0.73015326
2025-03-21,SPY,1,1,1,0.5281612809910601,0.5947902617967028,0.6160027
2025-03-24,SPY,1,1,1,0.5172718737581772,0.5161335530429384,0.52690506
2025-03-25,SPY,1,0,1,0.5146503966700453,0.5093130532923863,0.46548012
2025-03-26,SPY,1,0,1,0.5208432624309226,0.5250666413031979,0.5265938
